game_num,abbrev,opp_abbrev,goals,opp_goals,line,opp_line,wins,losses,matchup_wins,matchup_losses,period_scores,opp_period_scores,home_ind
33,DET,NYI,6,3,155,-165,12,20,0,0,"[2, 1, 3]","[1, 2, 0]",FALSE
33,NAS,WIN,4,6,-146,136,21,11,1,0,"[2, 1, 1]","[1, 3, 2]",TRUE
33,VEG,TB,4,3,114,-124,21,11,0,0,"[0, 2, 2]","[2, 0, 1]",TRUE
33,TB,VEG,3,4,-124,114,24,8,0,0,"[2, 0, 1]","[0, 2, 2]",FALSE
33,BOS,WIN,2,1,-120,110,17,15,0,0,"[0, 0, 1, 0, 1]","[0, 0, 1, 0, 0]",TRUE
33,OTT,TB,3,4,205,-225,11,21,0,0,"[1, 1, 1, 0, 0]","[0, 2, 1, 0, 1]",FALSE
33,SJ,VAN,5,4,-190,175,17,15,1,1,"[1, 3, 0, 1]","[1, 2, 1, 0]",TRUE
34,ARI,TB,1,4,167,-179,7,26,0,0,"[0, 1, 0]","[2, 1, 1]",TRUE
34,TOR,DET,1,3,101,-111,20,13,1,0,"[1, 0, 0]","[0, 2, 1]",FALSE
34,STL,WIN,2,0,-125,115,21,12,0,0,"[1, 0, 1]","[0, 0, 0]",TRUE
34,LA,NYI,3,4,125,-135,20,13,1,0,"[2, 0, 1, 0]","[1, 0, 2, 1]",FALSE
34,DAL,PHI,1,2,110,-120,18,15,0,0,"[1, 0, 0, 0]","[0, 1, 0, 1]",FALSE
34,WAS,ANA,3,2,-135,125,20,13,0,0,"[0, 0, 2, 1]","[1, 1, 0, 0]",TRUE
34,PIT,ARI,4,2,-165,155,16,17,1,0,"[0, 2, 2]","[0, 1, 1]",FALSE
34,WIN,STL,4,0,-125,113,18,15,0,1,"[0, 2, 2]","[0, 0, 0]",TRUE
34,VAN,CAL,1,6,-110,-110,15,18,1,2,"[0, 0, 1]","[1, 4, 1]",TRUE
34,CAL,VAN,6,1,-110,-110,16,17,2,1,"[1, 4, 1]","[0, 0, 1]",FALSE
34,CLB,BOS,2,7,104,-115,20,13,1,0,"[0, 0, 2]","[1, 2, 4]",FALSE
34,ANA,NJ,3,5,122,-135,14,19,0,0,"[2, 1, 0]","[0, 2, 3]",FALSE
34,EDM,SJ,5,3,-140,127,14,19,0,0,"[2, 1, 2]","[1, 1, 1]",TRUE
34,BUF,BOS,0,3,115,-125,8,25,1,0,"[0, 0, 0]","[0, 1, 2]",TRUE
34,NYI,DET,3,6,-165,155,18,15,0,0,"[1, 2, 0]","[2, 1, 3]",TRUE
34,NYR,ANA,4,1,-165,155,18,15,0,0,"[1, 2, 1]","[0, 0, 1]",TRUE
34,MIN,OTT,6,4,108,-118,17,16,0,0,"[1, 2, 3]","[1, 2, 1]",FALSE
34,FLA,ARI,3,2,-107,-103,12,21,0,0,"[0, 1, 2]","[1, 1, 0]",FALSE
34,MON,VAN,7,5,-137,127,14,19,0,0,"[1, 3, 3]","[1, 2, 2]",FALSE
34,PHI,DET,4,3,-168,158,14,19,0,0,"[1, 2, 1]","[1, 2, 0]",TRUE
34,DET,PHI,3,4,158,-168,13,20,0,0,"[1, 2, 0]","[1, 2, 1]",FALSE
34,NJ,NYR,4,3,-110,100,19,14,1,1,"[1, 1, 1, 0, 1]","[2, 0, 1, 0, 0]",TRUE
34,TB,OTT,4,3,-225,205,24,9,0,0,"[0, 2, 1, 0, 1]","[1, 1, 1, 0, 0]",TRUE
34,NAS,CAR,1,4,-178,167,21,12,0,1,"[1, 0, 0]","[4, 0, 0]",TRUE
34,CAR,NAS,4,1,167,-178,14,19,1,0,"[4, 0, 0]","[1, 0, 0]",FALSE
34,CHI,DAL,0,4,110,-120,17,16,0,2,"[0, 0, 0]","[1, 3, 0]",FALSE
34,COL,LA,1,2,168,-180,16,17,0,0,"[0, 1, 0, 0]","[0, 0, 1, 1]",FALSE
34,BOS,DET,3,1,-190,175,18,15,1,0,"[1, 0, 2]","[1, 0, 0]",TRUE
34,OTT,FLA,0,1,115,-125,11,22,0,0,"[0, 0, 0]","[0, 1, 0]",FALSE
34,VEG,WAS,3,0,-110,100,22,11,0,0,"[3, 0, 0]","[0, 0, 0]",TRUE
34,SJ,LA,2,0,-120,110,18,15,1,1,"[0, 1, 1]","[0, 0, 0]",TRUE
35,ARI,PIT,2,4,155,-165,7,27,0,1,"[0, 1, 1]","[0, 2, 2]",TRUE
35,STL,WIN,0,4,113,-125,22,12,1,0,"[0, 0, 0]","[0, 2, 2]",FALSE
35,LA,PHI,4,1,100,-120,20,14,1,0,"[2, 0, 2]","[1, 0, 0]",FALSE
35,PIT,COL,2,4,-155,140,17,17,0,1,"[1, 0, 1]","[1, 2, 1]",FALSE
35,TOR,CAR,8,1,-130,118,20,14,1,1,"[4, 0, 4]","[1, 0, 0]",TRUE
35,ANA,NYR,1,4,155,-165,14,20,0,0,"[0, 0, 1]","[1, 2, 1]",FALSE
35,WIN,NAS,6,4,136,-146,19,15,0,1,"[1, 3, 2]","[2, 1, 1]",FALSE
35,DAL,WAS,3,4,-118,108,18,16,0,0,"[1, 1, 1, 0]","[1, 1, 1, 1]",TRUE
35,WAS,DAL,4,3,108,-118,21,13,0,0,"[1, 1, 1, 1]","[1, 1, 1, 0]",FALSE
35,VAN,MON,5,7,127,-137,15,19,0,0,"[1, 2, 2]","[1, 3, 3]",TRUE
35,CLB,TOR,4,2,-135,125,20,14,0,0,"[2, 1, 1]","[0, 1, 1]",TRUE
35,CAL,STL,2,1,-114,104,17,17,1,1,"[1, 0, 1]","[0, 1, 0]",TRUE
35,NYR,NJ,3,4,100,-110,19,15,1,1,"[2, 0, 1, 0, 0]","[1, 1, 1, 0, 1]",FALSE
35,NYI,ANA,4,5,-140,130,18,16,0,1,"[0, 2, 2, 0]","[2, 1, 1, 1]",TRUE
35,EDM,STL,3,2,-140,130,15,19,0,2,"[0, 0, 3]","[0, 0, 2]",TRUE
35,BUF,PHI,4,2,105,-115,8,26,0,1,"[0, 0, 4]","[0, 0, 2]",TRUE
35,PHI,BUF,2,4,-115,105,15,19,1,0,"[0, 0, 2]","[0, 0, 4]",FALSE
35,FLA,MIN,4,2,-105,-105,13,21,0,0,"[1, 0, 3]","[1, 1, 0]",TRUE
35,MIN,FLA,2,4,-105,-105,18,16,0,0,"[1, 1, 0]","[1, 0, 3]",FALSE
35,MON,CAL,3,2,119,-129,15,19,0,1,"[1, 1, 1]","[0, 0, 2]",FALSE
35,DET,BOS,1,3,175,-190,13,21,0,1,"[1, 0, 0]","[1, 0, 2]",FALSE
35,TB,MIN,3,0,-255,235,25,9,0,0,"[0, 0, 3]","[0, 0, 0]",TRUE
35,NJ,CHI,4,1,103,-113,20,14,1,0,"[3, 0, 1]","[0, 1, 0]",TRUE
35,CHI,NJ,1,4,-113,103,17,17,0,1,"[0, 1, 0]","[3, 0, 1]",FALSE
35,CAR,BUF,4,2,-215,195,15,19,2,0,"[1, 3, 0]","[0, 2, 0]",TRUE
35,COL,ARI,6,2,-110,100,16,18,0,0,"[0, 4, 2]","[0, 1, 1]",FALSE
35,NAS,DAL,3,4,110,-120,21,13,2,0,"[2, 0, 1, 0, 0]","[1, 2, 0, 0, 1]",FALSE
35,BOS,OTT,5,1,-189,174,19,15,0,0,"[2, 2, 1]","[0, 1, 0]",TRUE
35,OTT,BOS,1,5,174,-189,11,23,0,0,"[0, 1, 0]","[2, 2, 1]",FALSE
35,VEG,ANA,4,1,110,-120,23,11,2,0,"[1, 1, 2]","[1, 0, 0]",FALSE
35,SJ,CAL,3,2,-115,105,19,15,1,0,"[1, 0, 1, 0, 1]","[2, 0, 0, 0, 0]",TRUE
36,ARI,FLA,2,3,-103,-107,7,28,0,0,"[1, 1, 0]","[0, 1, 2]",TRUE
36,TOR,CLB,2,4,125,-135,21,14,0,0,"[0, 1, 1]","[2, 1, 1]",FALSE
36,STL,CAL,1,2,104,-114,22,13,1,1,"[0, 1, 0]","[1, 0, 1]",FALSE
36,WIN,BOS,1,2,110,-120,20,15,0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 1]",FALSE
36,ANA,NYI,5,4,130,-140,14,21,1,0,"[2, 1, 1, 1]","[0, 2, 2, 0]",FALSE
36,PIT,CLB,3,2,-157,147,17,18,0,0,"[0, 0, 2, 0, 1]","[0, 1, 1, 0, 0]",TRUE
36,CLB,PIT,2,3,147,-157,21,14,0,0,"[0, 1, 1, 0, 0]","[0, 0, 2, 0, 1]",FALSE
36,DAL,CHI,4,0,-120,110,18,17,2,0,"[1, 3, 0]","[0, 0, 0]",TRUE
36,LA,COL,2,1,-180,168,21,14,0,0,"[0, 0, 1, 1]","[0, 1, 0, 0]",TRUE
36,VAN,SJ,4,5,175,-190,15,20,1,1,"[1, 2, 1, 0]","[1, 3, 0, 1]",FALSE
36,CAL,MON,2,3,-129,119,18,17,1,0,"[0, 0, 2]","[1, 1, 1]",TRUE
36,WAS,ARI,2,3,-140,130,22,13,1,0,"[0, 1, 1, 0]","[0, 0, 2, 1]",FALSE
36,NYI,WIN,5,2,-115,105,18,17,0,0,"[3, 0, 2]","[1, 0, 1]",TRUE
36,EDM,MON,4,1,-185,170,16,19,1,0,"[2, 1, 1]","[0, 1, 0]",TRUE
36,MON,EDM,1,4,170,-185,16,19,0,1,"[0, 1, 0]","[2, 1, 1]",FALSE
36,MIN,TB,0,3,235,-255,18,17,0,0,"[0, 0, 0]","[0, 0, 3]",FALSE
36,FLA,OTT,1,0,-125,115,14,21,0,0,"[0, 1, 0]","[0, 0, 0]",TRUE
36,NYR,TOR,2,3,-110,100,19,16,0,1,"[0, 1, 1]","[1, 2, 0]",TRUE
36,BUF,CAR,2,4,195,-215,9,26,0,2,"[0, 2, 0]","[1, 3, 0]",FALSE
36,PHI,CLB,1,2,170,-185,15,20,0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 1]",FALSE
36,NJ,DET,3,1,-164,154,21,14,1,0,"[2, 0, 1]","[0, 1, 0]",TRUE
36,DET,NJ,1,3,154,-164,13,22,0,1,"[0, 1, 0]","[2, 0, 1]",FALSE
36,CAR,MON,3,1,-130,120,16,19,0,0,"[1, 0, 2]","[0, 1, 0]",TRUE
36,NAS,STL,2,1,104,-114,21,14,1,0,"[1, 1, 0]","[0, 0, 1]",FALSE
36,COL,ARI,1,3,-165,155,17,18,1,0,"[1, 0, 0]","[1, 1, 1]",TRUE
36,BOS,WAS,3,4,115,-125,20,15,0,2,"[2, 0, 1, 0, 0]","[0, 2, 1, 0, 1]",FALSE
36,TB,MON,3,1,-225,205,26,9,0,0,"[0, 1, 2]","[0, 1, 0]",TRUE
36,CHI,VAN,2,5,-135,125,17,18,0,0,"[1, 0, 1]","[1, 1, 3]",FALSE
36,VEG,LA,3,2,130,-140,24,11,1,0,"[0, 1, 1, 1]","[1, 0, 1, 0]",FALSE
36,OTT,CLB,5,4,115,-125,11,24,0,1,"[0, 3, 2]","[0, 3, 1]",TRUE
36,SJ,DAL,0,6,120,-130,20,15,0,0,"[0, 0, 0]","[2, 2, 2]",FALSE
37,STL,EDM,2,3,130,-140,22,14,2,0,"[0, 0, 2]","[0, 0, 3]",FALSE
37,ARI,WAS,3,2,130,-140,7,29,0,1,"[0, 0, 2, 1]","[0, 1, 1, 0]",TRUE
37,WIN,NYI,2,5,105,-115,20,16,0,0,"[1, 0, 1]","[3, 0, 2]",FALSE
37,TOR,NYR,3,2,100,-110,21,15,1,0,"[1, 2, 0]","[0, 1, 1]",FALSE
37,PIT,ANA,0,4,-150,140,18,18,0,0,"[0, 0, 0]","[2, 2, 0]",TRUE
37,ANA,PIT,4,0,140,-150,15,21,0,0,"[2, 2, 0]","[0, 0, 0]",FALSE
37,CLB,PHI,2,1,-185,170,21,15,0,0,"[1, 0, 0, 0, 1]","[0, 1, 0, 0, 0]",TRUE
37,WAS,VEG,0,3,100,-110,22,14,0,0,"[0, 0, 0]","[3, 0, 0]",FALSE
37,DAL,NAS,4,3,-120,110,19,17,0,2,"[1, 2, 0, 0, 1]","[2, 0, 1, 0, 0]",TRUE
37,VAN,STL,1,3,125,-135,15,21,0,1,"[0, 1, 0]","[1, 1, 1]",TRUE
37,LA,SJ,0,2,110,-120,22,14,1,1,"[0, 0, 0]","[0, 1, 1]",FALSE
37,NYI,BUF,3,2,-170,160,19,17,1,0,"[0, 1, 1, 1]","[0, 1, 1, 0]",TRUE
37,BUF,NYI,2,3,160,-170,9,27,0,1,"[0, 1, 1, 0]","[0, 1, 1, 1]",FALSE
37,NYR,WAS,1,0,-120,110,19,17,0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0]",TRUE
37,MON,CAR,1,3,120,-130,16,20,0,0,"[0, 1, 0]","[1, 0, 2]",FALSE
37,MIN,DAL,4,2,-105,-105,18,18,0,0,"[1, 2, 1]","[1, 1, 0]",TRUE
37,EDM,WIN,3,4,115,-125,17,19,0,1,"[2, 1, 0]","[2, 2, 0]",FALSE
37,FLA,PHI,3,2,-110,100,15,21,0,1,"[1, 2, 0]","[0, 0, 2]",TRUE
37,PHI,FLA,2,3,100,-110,15,21,1,0,"[0, 0, 2]","[1, 2, 0]",FALSE
37,CAL,SJ,2,3,105,-115,18,18,0,1,"[2, 0, 0, 0, 0]","[1, 0, 1, 0, 1]",FALSE
37,NJ,BUF,3,4,-170,160,22,14,1,0,"[1, 2, 0, 0]","[0, 2, 1, 1]",TRUE
37,DET,NYR,3,2,100,-110,13,23,0,1,"[0, 1, 1, 0, 1]","[1, 0, 1, 0, 0]",TRUE
37,TB,PHI,3,5,-245,225,27,9,0,0,"[1, 1, 1]","[0, 3, 2]",TRUE
37,CAR,PIT,2,1,-140,130,17,19,0,0,"[0, 2, 0]","[1, 0, 0]",TRUE
37,NAS,MIN,2,4,-113,103,22,14,0,1,"[1, 0, 1]","[2, 1, 1]",FALSE
37,COL,TOR,4,3,120,-130,17,19,0,0,"[1, 1, 1, 1]","[1, 1, 1, 0]",TRUE
37,CHI,EDM,4,3,180,-195,17,19,0,1,"[1, 1, 1, 1]","[1, 0, 2, 0]",FALSE
37,OTT,BOS,0,5,155,-165,12,24,0,1,"[0, 0, 0]","[1, 3, 1]",TRUE
37,BOS,OTT,5,0,-165,155,20,16,1,0,"[1, 3, 1]","[0, 0, 0]",FALSE
37,VEG,TOR,6,3,-128,118,25,11,0,1,"[3, 1, 2]","[0, 2, 1]",TRUE
37,SJ,MON,4,1,108,-118,20,16,1,0,"[1, 2, 1]","[0, 1, 0]",FALSE
38,ARI,COL,2,6,100,-110,8,29,0,0,"[0, 1, 1]","[0, 4, 2]",TRUE
38,STL,VAN,3,1,-135,125,22,15,1,0,"[1, 1, 1]","[0, 1, 0]",FALSE
38,WAS,NYR,0,1,110,-120,22,15,1,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",FALSE
38,PIT,CLB,5,4,-145,135,18,19,1,0,"[0, 1, 3, 0, 1]","[2, 1, 1, 0, 0]",TRUE
38,CLB,PIT,4,5,135,-145,22,15,0,1,"[2, 1, 1, 0, 0]","[0, 1, 3, 0, 1]",FALSE
38,DAL,MIN,2,4,-105,-105,20,17,0,0,"[1, 1, 0]","[1, 2, 1]",FALSE
38,WIN,EDM,4,3,-125,115,20,17,1,0,"[2, 2, 0]","[2, 1, 0]",TRUE
38,ANA,VEG,1,4,-120,110,16,21,0,2,"[1, 0, 0]","[1, 1, 2]",TRUE
38,MON,TB,1,3,205,-225,16,21,0,0,"[0, 1, 0]","[0, 1, 2]",FALSE
38,TOR,ARI,7,4,-175,165,22,15,0,1,"[3, 3, 1]","[2, 1, 1]",FALSE
38,VAN,CHI,5,2,125,-135,15,22,0,0,"[1, 1, 3]","[1, 0, 1]",TRUE
38,LA,VEG,2,3,-140,130,22,15,0,1,"[1, 0, 1, 0]","[0, 1, 1, 1]",TRUE
38,BUF,NJ,4,3,160,-170,9,28,0,1,"[0, 2, 1, 1]","[1, 2, 0, 0]",FALSE
38,NYR,DET,2,3,-110,100,20,17,1,0,"[1, 0, 1, 0, 0]","[0, 1, 1, 0, 1]",FALSE
38,PHI,TB,5,3,225,-245,15,22,0,0,"[0, 3, 2]","[1, 1, 1]",FALSE
38,MIN,NAS,4,2,103,-113,19,18,1,0,"[2, 1, 1]","[1, 0, 1]",TRUE
38,NYI,WIN,2,4,120,-130,20,17,1,0,"[0, 1, 1]","[2, 0, 2]",FALSE
38,EDM,CHI,3,4,-195,180,17,20,1,0,"[1, 0, 2, 0]","[1, 1, 1, 1]",TRUE
38,CAL,ANA,1,2,120,-130,18,19,1,0,"[0, 1, 0]","[1, 0, 1]",FALSE
38,FLA,MON,2,0,-114,104,16,21,0,1,"[0, 1, 1]","[0, 0, 0]",TRUE
38,NJ,WAS,2,5,155,-165,22,15,0,1,"[1, 0, 1]","[2, 1, 2]",FALSE
38,CAR,STL,2,3,112,-122,18,19,0,1,"[0, 2, 0]","[1, 1, 1]",FALSE
38,NAS,MIN,3,0,-140,130,22,15,0,2,"[0, 0, 3]","[0, 0, 0]",TRUE
38,TB,CLB,5,0,-113,103,27,10,2,0,"[0, 4, 1]","[0, 0, 0]",FALSE
38,DET,PIT,4,1,115,-125,14,23,0,0,"[1, 2, 1]","[0, 1, 0]",TRUE
38,COL,NYI,6,1,100,-110,18,19,0,1,"[1, 4, 1]","[0, 0, 1]",TRUE
38,CHI,CAL,3,4,125,-135,18,19,0,0,"[0, 2, 1, 0]","[1, 2, 0, 1]",FALSE
38,BOS,NYI,5,1,-126,116,21,16,1,0,"[1, 1, 3]","[1, 0, 0]",FALSE
38,VEG,NAS,3,0,-128,118,26,11,1,0,"[0, 2, 1]","[0, 0, 0]",TRUE
38,OTT,DET,1,2,115,-125,12,25,1,1,"[0, 0, 1, 0]","[1, 0, 0, 1]",FALSE
38,SJ,TOR,2,3,130,-140,21,16,1,0,"[1, 1, 0, 0, 0]","[1, 1, 0, 0, 1]",FALSE
39,STL,NAS,1,2,-114,104,23,15,0,1,"[0, 0, 1]","[1, 1, 0]",TRUE
39,ARI,COL,3,1,155,-165,8,30,0,1,"[1, 1, 1]","[1, 0, 0]",FALSE
39,WAS,BOS,4,3,-125,115,22,16,2,0,"[0, 2, 1, 0, 1]","[2, 0, 1, 0, 0]",TRUE
39,CLB,OTT,4,5,-125,115,22,16,1,0,"[0, 3, 1]","[0, 3, 2]",FALSE
39,PIT,CAR,1,2,130,-140,19,19,0,0,"[1, 0, 0]","[0, 2, 0]",FALSE
39,WIN,NYI,4,2,-130,120,21,17,0,1,"[2, 0, 2]","[0, 1, 1]",TRUE
39,DAL,STL,4,2,-140,130,20,18,0,2,"[0, 1, 3]","[0, 0, 2]",TRUE
39,TOR,COL,3,4,-130,120,23,15,0,0,"[1, 1, 1, 0]","[1, 1, 1, 1]",FALSE
39,ANA,CAL,2,1,-130,120,16,22,0,1,"[1, 0, 1]","[0, 1, 0]",TRUE
39,MON,FLA,0,2,104,-114,16,22,1,0,"[0, 0, 0]","[0, 1, 1]",FALSE
39,MIN,NAS,0,3,130,-140,20,18,2,0,"[0, 0, 0]","[0, 0, 3]",FALSE
39,VAN,LA,3,4,117,-127,16,22,1,0,"[1, 1, 1]","[2, 0, 2]",TRUE
39,LA,VAN,4,3,-127,117,22,16,0,1,"[2, 0, 2]","[1, 1, 1]",FALSE
39,EDM,WIN,0,5,-154,144,17,21,0,2,"[0, 0, 0]","[2, 2, 1]",TRUE
39,NYI,COL,1,6,-110,100,20,18,1,0,"[0, 0, 1]","[1, 4, 1]",FALSE
39,CAL,CHI,4,3,-135,125,18,20,0,0,"[1, 2, 0, 1]","[0, 2, 1, 0]",TRUE
39,BUF,NYR,2,3,145,-155,10,28,0,0,"[0, 1, 1, 0]","[2, 0, 0, 1]",TRUE
39,NYR,BUF,3,2,-155,145,20,18,0,0,"[2, 0, 0, 1]","[0, 1, 1, 0]",FALSE
39,TB,TOR,2,0,-125,115,28,10,0,0,"[0, 2, 0]","[0, 0, 0]",FALSE
39,PHI,PIT,1,5,-110,100,16,22,0,1,"[0, 1, 0]","[0, 4, 1]",TRUE
39,CAR,WAS,4,5,-125,115,18,20,0,0,"[1, 1, 2, 0]","[2, 1, 1, 1]",TRUE
39,NJ,STL,2,3,143,-153,22,16,0,1,"[0, 1, 1, 0, 0]","[1, 1, 0, 0, 1]",FALSE
39,FLA,MIN,1,5,150,-160,17,21,1,0,"[0, 0, 1]","[1, 3, 1]",FALSE
39,COL,WIN,3,2,120,-130,19,19,1,0,"[0, 2, 0, 1]","[0, 0, 2, 0]",TRUE
39,NAS,VEG,0,3,118,-128,23,15,0,1,"[0, 0, 0]","[0, 2, 1]",FALSE
39,DET,OTT,2,1,-125,115,15,23,1,1,"[1, 0, 0, 1]","[0, 0, 1, 0]",TRUE
39,CHI,NYR,5,2,120,-130,18,20,1,0,"[1, 1, 3]","[1, 1, 0]",FALSE
39,VEG,STL,1,2,105,-115,27,11,1,0,"[0, 1, 0]","[1, 0, 1]",FALSE
39,OTT,SJ,6,5,-103,-107,12,26,0,1,"[1, 1, 3, 1]","[2, 3, 0, 0]",TRUE
39,SJ,OTT,5,6,-107,-103,21,17,1,0,"[2, 3, 0, 0]","[1, 1, 3, 1]",FALSE
39,BOS,CAR,7,1,-160,150,22,16,0,0,"[5, 2, 0]","[1, 0, 0]",TRUE
40,ARI,TOR,4,7,165,-175,9,30,1,0,"[2, 1, 1]","[3, 3, 1]",TRUE
40,STL,DAL,2,4,130,-140,23,16,2,0,"[0, 0, 2]","[0, 1, 3]",FALSE
40,WAS,NJ,5,2,-165,155,23,16,1,0,"[2, 1, 2]","[1, 0, 1]",TRUE
40,TOR,VEG,3,6,118,-128,23,16,1,0,"[0, 2, 1]","[3, 1, 2]",FALSE
40,ANA,ARI,5,2,-178,167,17,22,1,0,"[2, 0, 3]","[1, 0, 1]",TRUE
40,CLB,TB,0,5,103,-113,22,17,0,2,"[0, 0, 0]","[0, 4, 1]",TRUE
40,WIN,EDM,5,0,144,-154,22,17,2,0,"[2, 2, 1]","[0, 0, 0]",FALSE
40,PIT,DET,1,4,-125,115,19,20,0,0,"[0, 1, 0]","[1, 2, 1]",FALSE
40,DAL,SJ,6,0,-130,120,21,18,0,0,"[2, 2, 2]","[0, 0, 0]",TRUE
40,NYI,BOS,1,5,116,-126,20,19,0,1,"[1, 0, 0]","[1, 1, 3]",TRUE
40,MON,SJ,1,4,-118,108,16,23,0,1,"[0, 1, 0]","[1, 2, 1]",TRUE
40,MIN,FLA,5,1,-160,150,20,19,0,1,"[1, 3, 1]","[0, 0, 1]",TRUE
40,EDM,LA,0,5,-130,120,17,22,0,0,"[0, 0, 0]","[0, 1, 4]",TRUE
40,LA,EDM,5,0,120,-130,23,16,0,0,"[0, 1, 4]","[0, 0, 0]",FALSE
40,VAN,ANA,0,5,110,-120,16,23,0,1,"[0, 0, 0]","[2, 1, 2]",TRUE
40,NYR,CHI,2,5,-130,120,21,18,0,1,"[1, 1, 0]","[1, 1, 3]",TRUE
40,PHI,NYI,6,4,-120,110,16,23,0,2,"[1, 4, 1]","[1, 1, 2]",TRUE
40,CAR,PIT,4,0,140,-150,18,21,1,0,"[0, 2, 2]","[0, 0, 0]",FALSE
40,TB,MON,1,2,-160,150,29,10,1,0,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 1]",FALSE
40,BUF,MIN,2,6,170,-185,10,29,0,1,"[0, 0, 2]","[3, 3, 0]",FALSE
40,NJ,DAL,3,4,150,-160,22,17,1,0,"[1, 1, 1]","[0, 3, 1]",FALSE
40,COL,CLB,2,0,115,-125,20,19,0,0,"[0, 1, 1]","[0, 0, 0]",TRUE
40,CAL,LA,4,3,-110,100,19,20,1,0,"[0, 4, 0]","[2, 0, 1]",TRUE
40,NAS,ARI,2,3,-168,158,23,16,0,0,"[0, 1, 1, 0]","[0, 1, 1, 1]",FALSE
40,DET,FLA,4,2,-120,110,16,23,1,1,"[1, 1, 2]","[0, 1, 1]",TRUE
40,FLA,DET,2,4,110,-120,17,22,1,1,"[0, 1, 1]","[1, 1, 2]",FALSE
40,CHI,VEG,4,5,-125,115,19,20,0,1,"[1, 2, 1]","[2, 1, 2]",TRUE
40,VEG,CHI,5,4,115,-125,27,12,1,0,"[2, 1, 2]","[1, 2, 1]",FALSE
40,OTT,TB,6,3,177,-192,13,26,0,1,"[3, 0, 3]","[0, 3, 0]",TRUE
40,SJ,WIN,1,4,136,-150,21,18,1,0,"[0, 1, 0]","[1, 2, 1]",FALSE
40,BOS,PIT,5,6,104,-115,23,16,1,0,"[1, 4, 0, 0]","[3, 1, 1, 1]",FALSE
41,STL,CAR,3,2,-122,112,23,17,1,0,"[1, 1, 1]","[0, 2, 0]",TRUE
41,ARI,ANA,2,5,167,-178,9,31,0,1,"[1, 0, 1]","[2, 0, 3]",FALSE
41,TOR,TB,0,2,115,-125,23,17,0,0,"[0, 0, 0]","[0, 2, 0]",TRUE
41,PIT,PHI,5,1,100,-110,19,21,1,0,"[0, 4, 1]","[0, 1, 0]",FALSE
41,WAS,CAR,5,4,115,-125,24,16,0,0,"[2, 1, 1, 1]","[1, 1, 2, 0]",FALSE
41,DAL,CLB,1,2,-155,145,22,18,0,0,"[0, 0, 1]","[0, 0, 2]",TRUE
41,CLB,DAL,2,1,145,-155,22,18,0,0,"[0, 0, 2]","[0, 0, 1]",FALSE
41,WIN,COL,2,3,-130,120,23,17,0,1,"[0, 0, 2, 0]","[0, 2, 0, 1]",FALSE
41,ANA,VAN,5,0,-120,110,18,22,1,0,"[2, 1, 2]","[0, 0, 0]",FALSE
41,NYI,PHI,4,6,110,-120,20,20,2,0,"[1, 1, 2]","[1, 4, 1]",FALSE
41,MON,TB,2,1,150,-160,16,24,0,1,"[0, 1, 0, 0, 1]","[0, 1, 0, 0, 0]",TRUE
41,MIN,BUF,6,2,-185,170,21,19,1,0,"[3, 3, 0]","[0, 0, 2]",TRUE
41,LA,CAL,3,4,100,-110,24,16,0,1,"[2, 0, 1]","[0, 4, 0]",FALSE
41,EDM,ANA,2,1,-125,115,17,23,0,0,"[0, 1, 0, 0, 1]","[0, 0, 1, 0, 0]",TRUE
41,BUF,WIN,3,4,245,-265,10,30,0,0,"[1, 1, 1]","[2, 1, 1]",FALSE
41,PHI,STL,6,3,-110,100,17,23,1,0,"[2, 2, 2]","[0, 1, 2]",TRUE
41,COL,MIN,7,2,111,-121,21,19,0,1,"[2, 2, 3]","[1, 1, 0]",TRUE
41,CAR,BOS,1,7,150,-160,19,21,0,0,"[1, 0, 0]","[5, 2, 0]",FALSE
41,VAN,TOR,2,3,200,-220,16,24,1,0,"[0, 1, 1, 0, 0]","[0, 0, 2, 0, 1]",FALSE
41,TB,OTT,3,6,-192,177,29,11,1,0,"[0, 3, 0]","[3, 0, 3]",FALSE
41,NYR,ARI,2,1,-135,115,21,19,1,0,"[0, 1, 0, 0, 1]","[1, 0, 0, 0, 0]",FALSE
41,CAL,ANA,3,2,-115,105,20,20,1,1,"[2, 0, 1]","[0, 0, 2]",TRUE
41,NAS,LA,4,3,105,-115,23,17,1,0,"[1, 2, 1]","[0, 1, 2]",FALSE
41,NJ,NYI,4,5,-105,-105,22,18,0,0,"[0, 2, 2, 0, 0]","[1, 1, 2, 0, 1]",FALSE
41,CHI,EDM,4,1,-135,122,19,21,1,1,"[2, 1, 1]","[0, 1, 0]",TRUE
41,FLA,CLB,2,3,136,-150,17,23,0,1,"[0, 1, 1, 0, 0]","[1, 1, 0, 0, 1]",FALSE
41,DET,TB,2,5,120,-140,17,23,0,2,"[0, 1, 1]","[2, 1, 2]",TRUE
41,VEG,NYR,2,1,-210,188,28,12,0,1,"[1, 0, 1]","[1, 0, 0]",TRUE
41,OTT,CHI,2,8,-105,-105,14,26,0,0,"[0, 2, 0]","[1, 5, 2]",TRUE
